Script,Đối tượng ,Vui,Buồn,Tức,Ngạc nhiên,Chán,Emotion
"Hôm nay, sếp gọi tôi vào văn phòng và thông báo rằng tôi đã được thăng chức. Đây là điều tôi không hề ngờ tới, nhưng thật sự rất vui mừng khi nhận được sự công nhận từ cấp trên. Sự nỗ lực và cống hiến của tôi cuối cùng đã được đền đáp. Cảm giác hạnh phúc và tự hào lan tỏa, và tôi tự nhủ sẽ làm việc chăm chỉ hơn nữa để không phụ lòng tin tưởng của sếp và đồng nghiệp.

",thăng chức,1,0,0,0,0,Happy
"Hôm nay, tôi đã thử tham gia một lớp học làm gốm cùng một người bạn. Ban đầu, tôi nghĩ mình sẽ không hứng thú mấy, nhưng bất ngờ thay, tôi lại rất thích việc tạo hình từ đất sét. Cảm giác khi tạo ra một vật thể từ đôi tay mình thực sự rất tuyệt vời. Khi nhìn ngắm thành phẩm đầu tiên, dù rằng có thể nó có thể không thẩm mỹ mấy nhưng tôi cảm thấy một niềm vui đặc biệt và có lẽ, tôi sẽ tiếp tục theo đuổi sở thích này. Ai biết được, có khi tôi lại trở thành một nghệ nhân gốm trong tương lai!

",thử làm gốm,1,0,0,0,0,Happy
"Tối nay, trong một buổi tiệc của công ty, tôi đã bất ngờ gặp lại một người bạn cũ từ thời đại học. Chúng tôi đã không gặp nhau suốt nhiều năm, nhưng cuộc trò chuyện giữa chúng tôi như chưa từng có sự xa cách. Chúng tôi nhắc lại những kỷ niệm cũ, cười đùa và cùng nhau uống vài ly. Cảm giác vui vẻ khi tái ngộ với một người bạn thân thiết cùng nhau ôn lại kỉ niệm cũ thực sự làm cho buổi tối trở nên đáng nhớ hơn bao giờ hết.

",gặp bạn cũ,1,0,0,0,0,Happy
"Hôm nay, tôi đã tham gia vào một dự án xã hội giúp xây dựng nhà cho những gia đình khó khăn. Cảm giác được chung tay góp sức cùng mọi người thật sự lạ đối với tôi nhưng cũng thật tuyệt vời. Nhìn thấy những nụ cười hạnh phúc trên gương mặt các thành viên trong gia đình được giúp đỡ, tôi cảm thấy niềm vui lan tỏa khắp trong tâm hồn mình. Có lẽ đây là một trong những trải nghiệm đáng giá nhất mà tôi từng có, và tôi mong rằng mình sẽ có cơ hội tham gia vào nhiều dự án ý nghĩa như thế này trong tương lai.

",giúp đỡ cộng đồng,1,0,0,0,0,Happy
"Hôm nay, khi về nhà sau một ngày dài làm việc mệt mỏi, tôi đã bất ngờ thấy một hộp quà nhỏ đặt trên bàn. Mở ra, bên trong là một chiếc đồng hồ mà tôi đã ao ước từ lâu, kèm theo một tấm thiệp với lời nhắn từ bạn gái. Cảm giác hạnh phúc tràn ngập khi biết rằng cô ấy luôn quan tâm và để ý những điều nhỏ nhặt khiến tôi vui mừng khôn xiết. Món quà này không chỉ có giá trị vật chất, mà còn là minh chứng cho tình cảm chân thành giữa chúng tôi.

",bất ngờ của vợ,1,0,0,0,0,Happy
"Hôm nay thật sự là một ngày tuyệt vời! Cuối cùng, sau bao nhiêu nỗ lực và cống hiến, tôi đã được thăng chức. Khi sếp thông báo điều này, tôi đã suýt rơi nước mắt vì hạnh phúc. Đây là thành quả của những ngày làm việc chăm chỉ và kiên trì không ngừng. Tôi cảm thấy mình được công nhận, và điều đó thật sự là một nguồn động lực to lớn để tôi tiếp tục cố gắng trong tương lai.

",,1,0,0,0,0,Happy
"Tối nay, tôi đã có một bữa ăn tối thật tuyệt vời với một người bạn cũ. Chúng tôi đã không gặp nhau suốt hơn mười năm, và hôm nay, mọi kỷ niệm lại ùa về như mới ngày hôm qua. Chúng tôi cười đùa, kể lại những câu chuyện cũ, và thời gian trôi qua như chưa từng có khoảng cách. Tôi thật sự hạnh phúc khi thấy bạn mình vẫn khỏe mạnh và thành đạt. Cuộc sống thật kỳ diệu khi có thể mang lại những cuộc gặp gỡ bất ngờ và đầy ý nghĩa như thế này.

",,1,0,0,0,0,Happy
"Hôm nay, tôi và nhóm của mình đã hoàn thành dự án lớn mà chúng tôi đã làm việc suốt 6 tháng qua. Khi nhìn thấy sản phẩm cuối cùng, cảm giác vui sướng và tự hào ngập tràn trong tôi. Mọi người đều vui mừng, ôm chầm lấy nhau và không ngừng cảm ơn lẫn nhau vì sự nỗ lực và đoàn kết. Tôi cảm thấy mình thực sự may mắn khi được làm việc cùng một đội ngũ tuyệt vời như vậy. Hôm nay, chúng tôi đã chứng minh rằng không có gì là không thể nếu chúng ta cùng nhau cố gắng.

",,1,0,0,0,0,Happy
"Hôm nay con gái tôi nhận được giải thưởng học sinh xuất sắc của trường. Tôi không thể diễn tả được niềm vui và tự hào của mình lúc này. Nhìn con bé đứng trên sân khấu, cầm tấm giấy khen và cười rạng rỡ, tôi cảm thấy như mọi nỗ lực và công sức của cả gia đình đã được đền đáp. Con bé đã làm việc rất chăm chỉ, và tôi biết rằng đây mới chỉ là sự khởi đầu của một hành trình đầy hứa hẹn.

",,1,0,0,0,0,Happy
"Hôm nay là một ngày tuyệt vời! Sếp đã gọi tôi vào phòng và khen ngợi tôi trước toàn bộ nhân viên vì những nỗ lực trong tháng qua. Tôi cảm thấy mình như đang bay trên mây. Sự công nhận này thật sự có ý nghĩa đối với tôi, và nó làm tôi thêm động lực để tiếp tục làm việc chăm chỉ hơn. Tôi thực sự yêu công việc của mình và cảm thấy biết ơn vì được làm việc trong một môi trường tích cực như thế này.

",,1,0,0,0,0,Happy
"Mình vừa tham gia vào một lớp học vẽ, và thật bất ngờ, mình đã tìm thấy niềm đam mê mới của mình. Ban đầu, mình chỉ định thử cho vui, nhưng càng vẽ, mình càng cảm thấy yêu thích. Màu sắc, cọ vẽ, và những bức tranh đầy sáng tạo khiến mình thấy vui và thoải mái hơn bao giờ hết. Mình chưa bao giờ nghĩ rằng việc vẽ tranh lại có thể mang lại cho mình nhiều niềm vui đến vậy. Đây đúng là một phát hiện tuyệt vời!

",,1,0,0,0,0,Happy
"Hôm nay, anh ấy đã bất ngờ tặng tôi một bó hoa tuyệt đẹp ngay tại văn phòng. Mọi người đều nhìn tôi với ánh mắt ngưỡng mộ, và tôi không thể ngừng cười. Chúng tôi đã bên nhau được một năm, và anh ấy vẫn luôn biết cách làm tôi bất ngờ. Tôi cảm thấy mình thật sự may mắn khi có một người yêu tuyệt vời như vậy. Hôm nay thật sự là một ngày tuyệt vời!

",,1,0,0,0,0,Happy
"Cuối cùng, sau bao nhiêu tháng làm việc ở nước ngoài, tôi đã được trở về nhà. Mẹ đã nấu một bữa tối thật thịnh soạn, và cả gia đình đã quây quần bên nhau. Cảm giác được ngồi cùng bố mẹ, anh chị em, và chia sẻ những câu chuyện đời thường thật sự rất tuyệt vời. Không gì có thể thay thế được tình yêu thương gia đình, và tôi biết rằng đây chính là nơi tôi thuộc về. Thật hạnh phúc khi được trở về nhà!

",,1,0,0,0,0,Happy
"Hôm nay là ngày thứ ba trong chuyến du lịch của tôi đến Đà Lạt. Thật tuyệt vời khi được thoát khỏi nhịp sống hối hả của thành phố và tận hưởng không khí trong lành nơi đây. Tôi đã đi thăm vườn hoa, thưởng thức cà phê thơm ngon, và ngắm nhìn những cánh đồng hoa cải vàng rực. Đây thật sự là một kỳ nghỉ đáng nhớ, giúp tôi thư giãn và nạp lại năng lượng cho những ngày làm việc sắp tới.

",,1,0,0,0,0,Happy
"Hôm nay, cô bạn thân của tôi đã thông báo rằng cô ấy đã đính hôn! Tôi đã không thể tin được khi nghe tin đó và đã khóc vì hạnh phúc. Chúng tôi đã nói chuyện suốt cả đêm, bàn về những kế hoạch đám cưới và những gì sẽ diễn ra. Tôi thực sự hạnh phúc cho cô ấy và không thể chờ đợi để trở thành phù dâu trong đám cưới này. Đúng là một tin vui trong một ngày tuyệt vời!

",,1,0,0,0,0,Happy
"Hôm nay, tôi đã nhận nuôi một chú chó con từ trại cứu hộ. Chú chó nhỏ bé, lông xù xì và vô cùng đáng yêu. Ngay khi nhìn thấy tôi, nó đã chạy tới, lắc lư cái đuôi như thể nó đã tìm thấy một người bạn mới. Tôi cảm thấy thật hạnh phúc và háo hức với hành trình nuôi dạy chú chó này. Nó đã làm cho ngôi nhà của tôi trở nên ấm áp và sống động hơn bao giờ hết. Chào mừng đến với gia đình, bé cún nhỏ!

",,1,0,0,0,0,Happy
"Hôm nay, tôi đã tham gia vào một hoạt động thiện nguyện tại một trung tâm trẻ em mồ côi. Chúng tôi đã tổ chức các trò chơi, tặng quà và cùng nhau hát hò. Nhìn những nụ cười rạng rỡ trên khuôn mặt các em nhỏ, tôi cảm thấy lòng mình thật nhẹ nhàng và hạnh phúc. Có lẽ niềm vui thực sự không đến từ những gì ta nhận được, mà là từ những gì ta có thể cho đi. Một ngày tuyệt vời đầy ý nghĩa!

",,1,0,0,0,0,Happy
"Cuối cùng thì tôi cũng đã hoàn thành chặng marathon 42km! Cảm giác khi vượt qua vạch đích thật không thể tả. Những tháng ngày tập luyện chăm chỉ đã được đền đáp. Tôi cảm thấy như mình đã vượt qua được giới hạn của bản thân, và điều này thật sự làm tôi phấn khích. Không có gì là không thể nếu chúng ta quyết tâm và không bao giờ bỏ cuộc. Hôm nay, tôi đã tự hào về chính mình.

",,1,0,0,0,0,Happy
"Tôi đã khám phá ra một quán cà phê mới hôm nay. Không gian nhỏ nhắn, ấm cúng và đầy màu sắc, với những bản nhạc nhẹ nhàng vang lên. Tôi ngồi đó cả buổi sáng, nhâm nhi một tách cà phê latte thơm ngon và đọc sách. Cảm giác yên bình và hạnh phúc tràn ngập trong lòng. Những khoảnh khắc như thế này giúp tôi cảm nhận được giá trị của cuộc sống và yêu thêm cuộc sống hiện tại.

",,1,0,0,0,0,Happy
"Tôi vừa nhận được email thông báo rằng tôi đã trúng tuyển học bổng du học! Không thể tin được, tôi đã phải đọc lại email đến ba lần để chắc chắn mình không nhìn nhầm. Tôi vui mừng đến nỗi chạy khắp nhà để thông báo cho bố mẹ. Đây là một giấc mơ trở thành hiện thực, và tôi biết rằng cuộc sống của mình sẽ bước sang một trang mới đầy hứa hẹn.

",,1,0,0,0,0,Happy
"Hôm nay, tôi đã tham gia một lễ hội đường phố đầy màu sắc và sôi động. Tôi đã có cơ hội chụp những bức ảnh tuyệt đẹp về mọi người trong những bộ trang phục truyền thống, những màn trình diễn âm nhạc sôi động và những trò chơi dân gian thú vị. Không khí náo nhiệt và niềm vui tràn ngập khắp nơi. Tôi thực sự yêu thích công việc của mình, và hôm nay tôi đã có thêm nhiều bức ảnh tuyệt vời để chia sẻ với mọi người.

",,1,0,0,0,0,Happy
"Hôm nay mình đã tham gia một buổi hòa nhạc của ban nhạc yêu thích. Cảm giác thật tuyệt vời khi được hòa mình vào không gian âm nhạc đầy cảm xúc, cùng hò hét và nhảy múa với hàng ngàn người khác. Đây thật sự là một trải nghiệm không thể quên và mình cảm thấy như mình đã tìm thấy một phần của chính mình trong âm nhạc này. Thật sự là một ngày tuyệt vời!

",,1,0,0,0,0,Happy
"Hôm nay, tôi đã giúp một cụ già qua đường. Khi nhìn thấy nụ cười cảm kích trên gương mặt cụ, tôi cảm thấy lòng mình thật ấm áp và hạnh phúc. Những hành động nhỏ như thế này đôi khi lại có ý nghĩa rất lớn, không chỉ đối với người được giúp đỡ mà còn với chính bản thân mình. Tôi cảm thấy vui và biết ơn vì có cơ hội làm những điều tốt đẹp cho người khác. Một ngày đầy ý nghĩa!

",,1,0,0,0,0,Happy
